numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81405;20200805000000;101530;210;3;0;0.000000;299.050000;298.050000;94;53850;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-50;305.350000;mq;305.350000;mq;300.450000;mq;mq;0.000000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;1.500000;7.000000;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20200805000000;101540;240;3;0;0.000000;298.050000;297.550000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;0;298.050000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20200805000000;101470;230;3;50;0.500000;298.550000;297.350000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100250;mq;mq;-90;298.550000;mq;307.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20200805030000;101630;-60;7;140;2.400000;285.350000;282.950000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100760;mq;mq;-140;mq;mq;mq;mq;283.850000;mq;mq;2.900000;2.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200805030000;101610;-90;8;130;1.300000;285.150000;282.150000;82;50250;0;mq;mq;mq;0;mq;mq;mq;mq;101040;mq;mq;-130;mq;mq;mq;mq;286.050000;mq;mq;1.700000;1.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200805030000;101410;-150;8;200;4.200000;289.250000;287.650000;90;20000;2;0;mq;25;2;800;34;20;10;101300;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;5.700000;6.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200805030000;101600;-40;8;230;2.400000;284.450000;282.350000;87;49640;0;mq;mq;mq;0;mq;mq;mq;mq;100790;mq;mq;-250;mq;mq;mq;mq;285.050000;mq;mq;3.200000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20200805030000;101660;-70;6;130;2.600000;284.350000;282.650000;89;50400;0;mq;mq;mq;0;mq;mq;mq;mq;99830;mq;mq;-130;mq;mq;mq;mq;284.650000;mq;mq;3.200000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200805030000;101740;-20;6;80;2.100000;283.250000;279.950000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100590;mq;mq;60;mq;mq;mq;mq;280.050000;mq;mq;2.500000;2.500000;-10;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200805030000;101470;-140;7;190;4.400000;288.250000;287.450000;95;55150;0;mq;mq;100;8;450;mq;mq;mq;100310;mq;mq;-500;mq;mq;mq;mq;289.050000;mq;mq;6.700000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20200805030000;101430;-150;8;220;4.400000;287.450000;286.150000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100740;mq;mq;-510;mq;mq;mq;mq;mq;mq;mq;6.800000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20200805030000;101620;-80;8;190;1.100000;284.950000;282.650000;86;44720;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;-320;mq;mq;mq;mq;279.950000;mq;mq;1.400000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20200805030000;101670;-70;7;0;0.000000;282.950000;280.350000;84;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99920;mq;mq;-210;mq;mq;mq;mq;289.350000;mq;mq;0.000000;0.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20200805030000;101700;-30;7;210;0.700000;286.250000;281.550000;73;40510;2;0;0;0;0;mq;30;20;10;100620;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;1.300000;1.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20200805030000;101780;-10;8;180;2.100000;282.750000;279.050000;78;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100350;mq;mq;90;mq;mq;mq;mq;280.250000;mq;mq;2.700000;2.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200805030000;101820;0;0;170;3.200000;286.750000;281.350000;70;49180;0;mq;mq;mq;0;mq;mq;mq;mq;97780;mq;mq;320;mq;mq;mq;mq;281.050000;mq;mq;4.600000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20200805030000;101890;20;2;190;1.100000;285.050000;284.550000;97;8220;0;mq;mq;mq;0;mq;mq;mq;mq;100080;mq;mq;500;mq;mq;mq;mq;285.350000;mq;mq;1.800000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20200805030000;101590;-140;7;220;4.000000;291.550000;287.650000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;8.100000;8.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200805030000;101630;-110;7;160;0.900000;284.250000;283.750000;97;6670;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-280;mq;mq;mq;mq;282.250000;mq;mq;1.100000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20200805030000;101670;-70;6;110;0.600000;285.750000;281.650000;76;59510;0;mq;mq;mq;0;mq;mq;mq;mq;100330;mq;mq;-180;mq;mq;mq;mq;283.450000;mq;mq;1.200000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200805030000;101740;-50;6;110;1.900000;285.050000;279.550000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99750;mq;mq;-80;mq;mq;mq;mq;283.950000;mq;mq;2.800000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200805030000;101790;-20;8;330;2.100000;286.450000;282.550000;77;60000;0;mq;mq;mq;0;mq;mq;mq;mq;99090;mq;mq;260;mq;mq;mq;mq;290.350000;mq;mq;2.300000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20200805030000;101900;-40;7;190;0.900000;284.250000;283.950000;98;8290;0;mq;mq;mq;0;mq;mq;mq;mq;98640;mq;mq;470;mq;mq;mq;mq;287.850000;mq;mq;1.300000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20200805030000;101690;-90;6;20;0.900000;289.350000;287.350000;88;20000;2;0;mq;0;0;mq;30;20;10;101420;mq;mq;-230;mq;mq;mq;mq;mq;mq;mq;1.200000;2.000000;-10;0;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20200805030000;101700;-90;6;0;0.000000;285.350000;283.050000;86;53870;0;mq;mq;mq;0;mq;mq;mq;mq;100260;mq;mq;-200;mq;mq;mq;mq;284.850000;mq;mq;0.600000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20200805030000;101730;-80;7;40;2.200000;286.550000;279.850000;64;57670;0;mq;mq;mq;0;mq;mq;mq;mq;97000;mq;mq;-60;mq;mq;mq;mq;285.750000;mq;mq;3.000000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20200805030000;101770;-60;8;100;0.800000;283.450000;280.650000;83;54100;0;mq;mq;mq;0;mq;mq;mq;mq;97880;mq;mq;10;mq;mq;mq;mq;284.250000;mq;mq;1.200000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20200805030000;101610;-30;7;330;1.100000;286.850000;283.650000;81;60000;2;0;0;0;0;mq;30;20;10;98770;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;1.900000;4.000000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20200805030000;101640;-120;8;60;1.200000;287.950000;284.950000;82;750;mq;mq;mq;mq;0;mq;mq;mq;mq;101070;mq;mq;-260;mq;mq;mq;mq;287.850000;mq;mq;1.900000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20200805030000;101720;-70;6;0;0.000000;284.450000;279.950000;74;20000;0;mq;mq;90;7;4260;mq;mq;mq;98600;mq;mq;-120;mq;mq;mq;mq;287.450000;mq;mq;0.600000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20200805030000;101560;-90;7;350;3.500000;286.250000;278.850000;61;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93370;mq;mq;10;mq;mq;mq;mq;285.350000;mq;mq;4.200000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20200805030000;101360;-20;5;30;5.500000;291.750000;283.050000;57;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100490;mq;mq;20;mq;mq;mq;mq;290.850000;mq;mq;8.300000;10.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20200805030000;mq;40;0;30;3.800000;285.550000;277.550000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91480;mq;781;420;mq;mq;mq;mq;285.450000;mq;mq;6.800000;6.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20200805030000;101640;-90;8;0;0.000000;284.350000;281.950000;85;59810;0;mq;mq;mq;0;mq;mq;mq;mq;100930;mq;mq;-310;mq;mq;mq;mq;290.250000;mq;mq;0.800000;1.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20200805030000;101670;-100;6;170;3.400000;286.650000;284.350000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;97400;mq;mq;-270;mq;mq;mq;mq;283.450000;mq;mq;4.400000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20200805030000;101780;-100;6;240;0.600000;283.850000;282.950000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96870;mq;mq;-170;mq;mq;mq;mq;285.450000;mq;mq;1.100000;5.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20200805030000;101650;-60;6;190;1.800000;286.750000;282.750000;77;43900;0;mq;mq;mq;0;mq;mq;mq;mq;99860;mq;mq;-180;mq;mq;mq;mq;285.750000;mq;mq;3.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20200805030000;101260;-80;6;320;4.800000;294.750000;279.050000;36;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;-110;mq;mq;mq;mq;292.350000;mq;mq;5.900000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20200805030000;101110;20;3;350;2.900000;289.750000;282.450000;62;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100730;mq;mq;40;mq;mq;mq;mq;287.050000;mq;mq;3.900000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20200805030000;mq;mq;mq;100;2.700000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;4.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20200805030000;100990;-20;6;340;4.100000;295.050000;283.550000;48;40000;1;0;0;0;0;mq;30;20;10;100690;mq;mq;610;mq;mq;mq;mq;293.750000;mq;mq;5.500000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20200805030000;101480;-50;5;290;1.800000;293.050000;280.050000;43;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100960;mq;mq;-40;mq;mq;mq;mq;291.350000;mq;mq;3.700000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20200805030000;100990;-20;6;40;2.500000;289.150000;285.550000;79;55360;0;mq;mq;mq;0;mq;mq;mq;mq;100880;mq;mq;320;mq;mq;mq;mq;289.050000;mq;mq;4.800000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20200805030000;100900;-10;8;340;2.000000;294.950000;286.550000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100760;mq;mq;530;mq;mq;mq;mq;296.650000;mq;mq;3.600000;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20200805030000;101600;60;3;120;4.100000;297.850000;291.750000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;-90;mq;295.450000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20200805030000;101870;10;5;260;3.600000;294.850000;290.250000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;-210;mq;288.850000;mq;297.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20200805030000;102150;10;3;130;5.300000;292.050000;284.650000;62;59580;0;mq;mq;90;7;1250;mq;mq;mq;102000;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;7.500000;11.100000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1170;7;mq;1410;mq;mq;mq;mq;mq;mq;
61996;20200805030000;101980;10;2;160;7.700000;281.750000;276.950000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;550;mq;280.650000;mq;283.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20200805030000;mq;10;2;250;12.800000;274.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97530;mq;mq;-180;mq;273.650000;mq;281.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.400000;1.400000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20200805030000;98940;90;3;290;18.000000;276.150000;268.250000;56;8000;1;mq;mq;100;8;450;35;61;60;98570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;25.200000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;8;6;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20200805030000;101660;30;3;160;7.600000;297.050000;292.150000;74;20000;0;mq;mq;mq;5;800;mq;mq;mq;101580;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;10.200000;10.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20200805030000;101680;220;1;40;8.600000;288.950000;287.150000;89;55880;0;mq;mq;100;8;450;mq;mq;mq;101600;mq;mq;210;mq;mq;mq;mq;289.150000;mq;mq;11.700000;12.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;450;8;mq;1230;mq;mq;mq;mq;mq;mq;
78890;20200805030000;101760;110;1;70;8.000000;301.150000;296.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;-80;mq;301.150000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20200805030000;101830;110;1;90;3.000000;300.950000;295.650000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;-50;mq;300.850000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20200805030000;101780;100;1;90;3.700000;299.750000;295.350000;77;39950;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20200805030000;101750;110;1;120;7.600000;301.550000;295.550000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-110;mq;300.150000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20200805030000;101730;100;1;110;1.500000;298.450000;295.750000;85;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101640;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;2.000000;2.100000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20200805030000;mq;mq;mq;0;0.000000;297.250000;297.250000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.650000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20200805030000;101630;100;0;0;0.000000;297.550000;297.550000;100;29400;0;mq;mq;mq;0;mq;mq;mq;mq;101540;mq;mq;-50;mq;mq;mq;mq;299.350000;mq;mq;0.000000;0.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.000000;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20200805030000;101620;80;0;0;0.000000;296.650000;296.450000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;-60;296.650000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20200805030000;101680;200;1;50;1.400000;297.250000;296.350000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100450;mq;mq;-30;297.250000;mq;307.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20200805060000;101610;-10;5;140;2.900000;287.750000;283.750000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100750;mq;mq;-210;284.750000;mq;292.750000;mq;283.450000;mq;mq;4.000000;4.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200805060000;101630;30;3;140;2.500000;288.750000;282.650000;67;58520;0;mq;mq;mq;0;mq;mq;mq;mq;101070;mq;mq;-180;284.850000;mq;295.550000;mq;285.750000;mq;mq;4.200000;4.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200805060000;101380;-30;7;200;7.800000;290.250000;288.250000;88;20000;3;0;mq;40;3;450;34;20;10;101270;mq;mq;-450;288.950000;mq;291.150000;mq;mq;mq;mq;10.400000;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;6;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200805060000;101560;-30;6;180;3.500000;287.650000;283.450000;76;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100760;mq;mq;-310;283.850000;mq;293.750000;mq;284.550000;mq;mq;4.800000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20200805060000;101650;20;3;160;2.600000;287.850000;283.850000;77;35250;0;mq;mq;mq;0;mq;mq;mq;mq;99850;mq;mq;-180;283.950000;mq;296.750000;mq;284.350000;mq;mq;3.800000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200805060000;101810;80;3;100;2.600000;286.950000;281.950000;72;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100670;mq;mq;0;281.150000;mq;297.750000;mq;280.050000;mq;mq;4.000000;4.200000;-10;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200805060000;101410;-60;8;190;5.600000;288.950000;287.650000;92;32420;0;mq;mq;75;6;800;mq;mq;mq;100250;mq;mq;-560;287.850000;mq;291.450000;mq;288.850000;mq;mq;7.800000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20200805060000;101410;-20;8;200;3.300000;288.450000;286.250000;87;25000;2;0;mq;25;2;800;31;mq;mq;100720;mq;mq;-500;286.950000;mq;292.250000;mq;mq;mq;mq;5.700000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
